BarcodeID,Date,YearMonth,Jul,LunarPhase,MinStartPostSunset,DailyTemp,MonthlyTemp,Latitude,Longitude,Site,Bank,GeoReach,TribDist,RivWidth,RivWidthGeoreach,ClosestRapid,RapidDist,TallVegByMSU,BatCollector,BatDuration,BugCollector,BugDuration,ANPA,COTO,EPFU,EUMA,EUPE,LABL,LABO,LACI,LAIN,LANO,LAXA,MYCA,MYCI,MYEV,MYGR,MYLU,MYTH,MYVO,MYSP,MYYU,NOID,NYFE,NYMA,PAHE,PESU,TABR,TotalCalls,AquaDipCR,AquaTriCR,AquaOtherCR,AquaticPreyRate,TerrMothCR,TerrOtherCR,TerrestrialPreyRate,TotalPreyRate
L12298,7/2/2020,2020-7,184,Full,13,30.83333333,30.50361337,36.0837,-112.041,85,LB,Upper Granite Gorge,0.3,50,58.93838863,Zoroaster Rapid,0.25,0.41,KC,1.28,ChapmanK,1.38,0,0,0,0,0,19,0,0,0,0,0,6,0,0,0,0,0,0,0,69,149,0,0,47,0,0,290,466.67,963.77,2.17,1432.61,15.22,26.09,41.3,1473.91
L12299,7/3/2020,2020-7,185,Full,23,31.66666667,30.50361337,36.1178,-112.2309,97,LB,Upper Granite Gorge,0.2,57,58.93838863,Boucher Rapid,0.18,0.39,KC,1.38,ChapmanK,1.35,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,21,0,0,22,0,1,49,3.92,3.92,0,7.84,0.98,2.94,3.92,11.76
L12858,7/3/2020,2020-7,185,Full,10,31.66666667,30.50361337,36.3146,-112.479,130,LB,Middle Granite Gorge,2.7,53,67.1037037,Specter Rapid,0.03,0.27,JP,1.1,PettyJ,1.12,0,0,0,0,0,29,0,0,0,1,0,10,0,0,0,0,0,0,0,45,6,0,0,76,0,0,167,148.21,261.61,0,409.82,8.04,31.25,39.29,449.11
L12300,7/4/2020,2020-7,186,Full,23,31.11111111,30.50361337,36.2236,-112.4556,119,RB,Aisles,1.9,95,82.5,119-Mile Rapid,0.15,0.43,KC,1.27,SzydloC,1.3,0,0,0,0,0,8,0,0,0,0,0,11,1,0,0,0,0,0,0,58,63,0,0,59,0,1,201,14.62,55.38,0,70,0.77,1.54,2.31,72.31
L12463,7/5/2020,2020-7,187,Full,22,33.33333333,30.50361337,36.3475,-112.4552,132,RB,Middle Granite Gorge,0.1,71,67.1037037,Deubendorff Rapid,0.24,0.44,KC,1.07,ChapmanK,1.08,0,0,1,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,8,55,0,0,113,0,0,188,0,0,0,0,0,0.93,0.93,0.93
L12510,7/6/2020,2020-7,188,Full,29,33.33333333,30.50361337,36.3751,-112.65,146,LB,Muav Gorge,1.7,37,51.76041667,144.5-Mile Rapid,0.37,0.26,KC,0.95,ChapmanK,0.95,0,0,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,40,71,0,0,41,0,1,166,396.84,221.05,1.05,618.95,15.79,51.58,67.37,686.32
L12851,7/6/2020,2020-7,188,Full,30,33.33333333,30.50361337,35.7667,-113.3734,226,LB,Grand Canyon West,0,88,82.24489796,Diamond Creek Rapid,0.05,0.55,JP,0.98,PettyJ,1,0,0,6,1,0,21,0,0,0,4,0,1,0,0,0,0,0,0,0,42,6,0,0,98,0,1,180,68,69,1,138,8,85,93,231
L12511,7/7/2020,2020-7,189,Full,19,32.5,30.50361337,36.2783,-112.8763,165,RB,Lower Canyon,7.9,72,72.3196347,164-Mile Rapid,0.25,0.12,KC,1.12,ChapmanK,1.02,0,0,0,0,0,40,0,0,0,0,0,5,0,0,0,0,0,0,0,48,85,0,0,36,0,0,214,320.59,890.2,0,1210.78,11.76,173.53,185.29,1396.08
L12819,7/7/2020,2020-7,189,Full,2,32.5,30.50361337,36.8649,-111.5879,0,RB,Permian,0.9,117,109.1777778,Paria Riffle,0.93,1.26,JC,0.92,CatlettJ,1.15,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,13,31,0,0,4,0,0,83,544.35,0.87,0,545.22,3.48,122.61,126.09,671.3
L12512,7/8/2020,2020-7,190,Full,8,33.33333333,30.50361337,36.1946,-113.0897,180,RB,Lower Canyon,22.9,66,72.3196347,Lower Lava Rapid,0.16,0.96,KC,1.2,ChapmanK,1.07,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,21,19,0,0,2,0,0,44,178.5,1549.53,0,1728.04,1.87,132.71,134.58,1862.62
L12820,7/8/2020,2020-7,190,Full,8,33.33333333,30.50361337,36.6806,-111.7397,17,LB,Supai,15.74,42,66.50574713,House Rock Rapid,0.44,0.12,JC,1.13,CatlettJ,0.95,0,0,0,0,0,18,0,1,0,2,0,2,0,0,0,0,0,0,0,23,108,0,0,8,0,0,162,72.63,8.42,0,81.05,3.16,23.16,26.32,107.37
L12513,7/9/2020,2020-7,191,Full,8,33.61111111,30.50361337,35.9165,-113.3347,213,LB,Lower Canyon,2.8,134,72.3196347,Little Bastard Rapid,0.72,0.41,KC,1,ChapmanK,1.05,0,0,0,0,0,7,0,0,0,0,0,3,1,0,0,0,0,0,0,7,39,0,0,32,0,0,89,70.48,101.9,0,172.38,0.95,25.71,26.67,199.05
L12821,7/9/2020,2020-7,191,Full,-10,33.61111111,30.50361337,36.5665,-111.8122,27,LB,Redwall,25.64,81,74.31730769,Tiger Wash Rapid,0.33,0.12,JC,1,CatlettJ,1.03,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,17,43,0,0,49,0,0,121,172.82,6.8,0,179.61,22.33,26.21,48.54,228.16
L12823,7/11/2020,2020-7,193,Waning,-12,36.38888889,30.50361337,36.4699,-111.8413,35,LB,Redwall,17.48,62,74.31730769,36-Mile Rapid,1.29,0.11,JC,1.03,CatlettJ,1.08,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,55,0,0,54,0,0,119,306.48,153.7,0,460.19,2.78,14.81,17.59,477.78
L12528,7/12/2020,2020-7,194,Waning,26,34.72222222,30.50361337,36.0837,-112.041,85,LB,Upper Granite Gorge,0.3,50,58.93838863,Zoroaster Rapid,0.25,0.41,MO,1,OliverM,1.02,0,0,0,0,0,19,0,0,0,0,0,3,0,0,0,0,0,0,0,4,98,0,0,20,0,0,144,239.22,943.14,1.96,1184.31,7.84,24.51,32.35,1216.67
L12730,7/12/2020,2020-7,194,Waning,7,34.72222222,30.50361337,36.1704,-111.8123,64,RB,Furnace Flats,1.9,61,87.03937008,Lava Canyon Rapid,2.25,1.35,MP,0.93,PerkinsM,0.92,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,2,45,0,0,22,0,0,82,152.17,644.57,0,796.74,5.43,6.52,11.96,808.7
L12824,7/12/2020,2020-7,194,Waning,30,34.72222222,30.50361337,36.3104,-111.863,52,RB,Lower Marble,0.33,54,92.56410256,Nankoweap Rapid,0.34,3.55,JC,1.02,CatlettJ,1.1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8,59,0,0,28,0,10,107,60,209.09,0,269.09,0.91,32.73,33.64,302.73
L12529,7/13/2020,2020-7,195,Waning,16,36.11111111,30.50361337,36.1662,-112.3069,104,RB,Upper Granite Gorge,4.7,42,58.93838863,104-Mile Rapid,0.95,0.67,MO,0.98,OliverM,1.03,0,0,0,0,0,11,0,0,0,0,0,8,0,0,0,0,0,0,0,5,62,0,0,22,0,0,108,437.86,148.54,0,586.41,3.88,194.17,198.06,784.47
L12728,7/13/2020,2020-7,195,Waning,13,36.11111111,30.50361337,36.2096,-112.4244,115,RB,Upper Granite Gorge,1.9,65,58.93838863,Rancid Tuna Rapid,1.5,0.16,MP,1.05,PerkinsM,1.03,0,0,0,0,0,21,0,0,0,0,0,4,1,0,0,0,0,0,0,10,45,0,0,23,0,0,104,224.27,765.05,2.91,992.23,17.48,136.89,154.37,1146.6
L12826,7/14/2020,2020-7,196,Waning,-2,35.27777778,30.50361337,36.1173,-112.2305,97,LB,Upper Granite Gorge,0.16,57,58.93838863,Boucher Rapid,0.14,0.39,JC,0.87,CatlettJ,1.13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,23,0,0,5,0,0,31,187.61,426.55,1.77,615.93,0.88,40.71,41.59,657.52
L12852,7/14/2020,2020-7,196,Waning,-8,35.27777778,30.50361337,36.567,-111.8118,26,LB,Redwall,25.6,68,74.31730769,Tiger Wash Rapid,0.37,0.15,JP,0.98,PettyJ,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,48,4,0,0,116,0,0,172,224,63,0,287,10,24,34,321
L12729,7/15/2020,2020-7,197,Waning,28,35,30.50361337,36.36,-112.6546,147,LB,Muav Gorge,1.5,36,51.76041667,144.5-Mile Rapid,1.47,0.13,MP,1.23,PerkinsM,1.2,0,0,0,0,0,12,0,1,0,2,0,1,0,0,0,0,0,0,0,8,50,0,1,22,0,0,97,127.5,34.17,0,161.67,5.83,28.33,34.17,195.83
L12853,7/15/2020,2020-7,197,Waning,13,35,30.50361337,36.3677,-111.8882,48,RB,Lower Marble,5,57,92.56410256,President Harding,3.52,2.52,JP,1,PettyJ,1.03,0,0,2,0,0,5,0,0,0,0,0,7,1,0,0,0,0,0,0,76,7,0,0,100,0,0,198,625.24,675.73,0,1300.97,4.85,57.28,62.14,1363.11
L12536,7/16/2020,2020-7,198,Waning,5,35,30.50361337,36.3541,-112.7025,151,LB,Muav Gorge,2.3,42,51.76041667,Upset Rapid,0.49,0.14,MO,1.02,OliverM,1.03,0,0,0,0,0,42,0,0,0,0,0,9,0,0,0,0,0,0,0,10,55,0,0,15,0,0,131,470.87,250.49,0.97,722.33,4.85,12.62,17.48,739.81
L12828,7/16/2020,2020-7,198,Waning,-1,35,30.50361337,36.3918,-112.5227,138,LB,Middle Granite Gorge,0.83,43,67.1037037,137.5-Mile Rapid,0.61,0.8,JC,0.97,CatlettJ,1.08,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,72,0,0,61,0,0,144,90.74,220.37,0,311.11,0.93,16.67,17.59,328.7
L12857,7/16/2020,2020-7,198,Waning,-27,35,30.50361337,36.0666,-111.889,75,RB,Furnace Flats,10.1,71,87.03937008,Nevills Rapid,1.19,1.09,JP,1.25,PettyJ,1.23,0,0,0,0,0,12,0,0,0,2,0,3,1,0,0,1,0,0,0,18,13,0,0,159,0,0,209,8.94,69.92,0,78.86,0,4.88,4.88,83.74
L12537,7/17/2020,2020-7,199,New,12,34.16666667,30.50361337,35.9598,-113.3184,210,RB,Lower Canyon,5.1,54,72.3196347,209-Mile Rapid,0.65,0.51,MO,1.15,OliverM,1.05,0,0,0,0,0,16,0,0,0,0,0,13,1,0,0,0,0,0,0,31,120,0,0,49,0,0,230,173.33,1020.95,0,1194.29,3.81,200.95,204.76,1399.05
L12590,7/17/2020,2020-7,199,New,57,34.16666667,30.50361337,36.8649,-111.5879,0,RB,Permian,0.9,117,109.1777778,Paria Riffle,0.93,1.26,GS,1.03,SiemionG,1.03,0,0,0,0,0,44,0,0,0,0,0,2,0,0,0,0,0,0,0,6,62,0,0,92,0,0,206,9.71,0,0,9.71,0,0.97,0.97,10.68
L12829,7/17/2020,2020-7,199,New,-6,34.16666667,30.50361337,36.2787,-112.8757,165,RB,Lower Canyon,7.86,59,72.3196347,164-Mile Rapid,0.21,0.12,JC,0.93,CatlettJ,1.05,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,18,48,0,0,24,0,0,104,114.29,330.48,0,444.76,0.95,29.52,30.48,475.24
L12854,7/17/2020,2020-7,199,New,-5,34.16666667,30.50361337,36.2236,-112.4556,119,RB,Aisles,1.9,95,82.5,119-Mile Rapid,0.15,0.43,JP,0.97,PettyJ,1,0,0,0,0,0,42,0,0,0,0,0,1,1,0,0,0,0,0,0,32,4,0,0,80,0,0,160,14,17,0,31,0,5,5,36
L12591,7/18/2020,2020-7,200,New,-9,34.44444444,30.50361337,36.6804,-111.7397,17,LB,Supai,15.75,42,66.50574713,House Rock Rapid,0.43,0.12,GS,1.28,SiemionG,1.2,0,0,0,0,2,14,0,0,0,0,0,1,0,0,0,0,0,0,0,11,47,0,0,53,0,0,128,50,2.5,0,52.5,0.83,4.17,5,57.5
L12830,7/18/2020,2020-7,200,New,2,34.44444444,30.50361337,36.2376,-113.015,175,RB,Lower Canyon,17.53,43,72.3196347,Gateway Rapid,3,0.45,JC,0.83,CatlettJ,1.08,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0,0,4,0,0,32,150,576.85,0,726.85,1.85,26.85,28.7,755.56
L12855,7/18/2020,2020-7,200,New,8,34.44444444,30.50361337,36.3876,-112.6423,145,RB,Muav Gorge,0.7,64,51.76041667,144.5-Mile Rapid,0.63,0.26,JP,1.08,PettyJ,1.03,0,0,0,0,0,31,0,0,0,1,0,2,0,1,0,0,0,0,0,116,7,0,0,53,0,0,211,24.27,145.63,0,169.9,0.97,10.68,11.65,181.55
L12724,7/19/2020,2020-7,201,New,36,33.88888889,30.50361337,35.9322,-113.3267,212,RB,Lower Canyon,4,56,72.3196347,Little Bastard Rapid,0.48,0.41,MP,1.12,PerkinsM,1.17,1,0,1,0,0,6,0,0,0,2,0,26,0,0,0,0,0,0,0,9,83,0,0,58,0,3,189,382.91,392.31,0,775.21,29.06,1189.74,1218.8,1994.02
L12831,7/19/2020,2020-7,201,New,-26,33.88888889,30.50361337,36.0879,-113.3238,199,RB,Lower Canyon,5.38,45,72.3196347,205-Mile Rapid,6.31,0.98,JC,1.17,CatlettJ,1.05,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,19,54,0,0,53,0,0,141,120.95,167.62,0,288.57,0.95,19.05,20,308.57
L12856,7/19/2020,2020-7,201,New,-11,33.88888889,30.50361337,36.1946,-113.0897,180,RB,Lower Canyon,22.9,66,72.3196347,Lower Lava Rapid,0.16,0.96,JP,0.98,PettyJ,0.98,0,0,0,0,0,29,0,0,0,0,0,4,0,0,0,1,0,0,0,34,4,0,0,110,0,0,182,2.04,4.08,0,6.12,0,0,0,6.12
L12727,7/20/2020,2020-7,202,New,28,34.44444444,30.50361337,35.9322,-113.3267,212,RB,Lower Canyon,4,56,72.3196347,Little Bastard Rapid,0.48,0.41,MP,1.08,PerkinsM,1.08,2,0,1,0,0,6,0,1,0,1,0,14,1,0,0,0,0,0,0,4,46,0,0,68,0,1,145,111.11,438.89,6.48,556.48,23.15,3494.44,3517.59,4074.07
L12832,7/20/2020,2020-7,202,New,10,34.44444444,30.50361337,35.8332,-113.327,220,RB,Lower Granite Gorge,3.98,91,78.12676056,Trail Canyon Rapid,0.43,0.44,JC,0.63,CatlettJ,0.98,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,35,0,0,35,0,0,84,159.18,117.35,0,276.53,10.2,1383.67,1393.88,1670.41
L13114,7/20/2020,2020-7,202,New,0,34.44444444,30.50361337,36.6797,-111.7398,17,LB,Supai,15.8,104,66.50574713,House Rock Rapid,0.38,0.12,KC,1.1,ChapmanK,1.07,0,0,0,0,0,18,0,0,0,0,0,9,1,0,0,0,0,1,0,8,103,0,0,56,0,1,197,559.81,71.96,0,631.78,4.67,25.23,29.91,661.68
L12594,7/21/2020,2020-7,203,New,25,32.77777778,30.50361337,36.3001,-111.8564,53,RB,Lower Marble,0.6,76,92.56410256,Nankoweap Rapid,0.59,1.85,GS,1.07,SiemionG,1.12,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,28,110,0,0,96,0,1,237,974.11,6571.43,0.89,7546.43,4.46,11.61,16.07,7562.5
L13090,7/21/2020,2020-7,203,New,-2,32.77777778,30.50361337,36.5153,-111.8475,31,RB,Redwall,21.7,82,74.31730769,29-Mile Rapid,1.42,0.31,KC,1.03,ChapmanK,1.08,0,0,0,0,0,10,0,0,0,15,0,0,0,0,0,0,0,0,0,13,85,0,0,71,0,0,194,251.85,1236.11,0.93,1488.89,0.93,12.04,12.96,1501.85
L12595,7/22/2020,2020-7,204,New,32,32.22222222,30.50361337,36.103,-111.8307,69,RB,Furnace Flats,7,90,87.03937008,Tanner Rapid,0.17,1.08,GS,0.82,SiemionG,0.83,0,0,1,0,0,3,0,0,0,0,0,8,1,0,0,0,0,0,0,5,39,0,0,41,0,0,98,181.93,298.8,0,480.72,6.02,16.87,22.89,503.61
L12836,7/22/2020,2020-7,204,New,9,32.22222222,30.50361337,36.6811,-111.7395,17,LB,Supai,15.7,55,66.50574713,House Rock Rapid,0.48,0.12,MO,0.88,OliverM,0.88,0,0,0,0,0,2,0,1,0,0,0,15,2,0,0,0,0,0,0,24,89,0,0,48,0,0,181,354.55,0,0,354.55,0,78.41,78.41,432.95
L13091,7/22/2020,2020-7,204,New,0,32.22222222,30.50361337,36.3869,-111.8501,44,LB,Lower Marble,8,129,92.56410256,President Harding,0.52,0.84,KC,0.93,ChapmanK,0.98,0,0,1,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,24,69,0,0,65,0,0,171,357.14,1233.67,0,1590.82,18.37,38.78,57.14,1647.96
L12838,7/24/2020,2020-7,206,Waxing,8,28.61111111,30.50361337,36.3651,-111.8868,48,LB,Lower Marble,4.8,105,92.56410256,President Harding,3.72,2.52,MO,0.97,OliverM,0.97,0,0,0,0,1,1,0,2,0,0,0,9,1,0,0,0,0,0,0,18,86,0,0,81,0,0,199,260.82,438.14,0,698.97,6.19,35.05,41.24,740.21
L13021,7/24/2020,2020-7,206,Waxing,-6,28.61111111,30.50361337,36.567,-111.8118,26,LB,Redwall,25.6,68,74.31730769,Tiger Wash Rapid,0.37,0.15,JP,1.03,PettyJ,1.05,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,112,5,0,0,69,0,0,197,236.19,78.1,0,314.29,0,16.19,16.19,330.48
L13092,7/24/2020,2020-7,206,Waxing,4,28.61111111,30.50361337,36.101,-112.0836,88,LB,Upper Granite Gorge,0.6,51,58.93838863,Bright Angel Rapid,0.46,1.06,KC,1.07,ChapmanK,1.02,0,0,1,0,0,12,0,3,0,6,0,6,0,0,0,0,0,0,0,33,139,0,0,141,0,27,368,36.27,75.49,0.98,112.75,2.94,14.71,17.65,130.39
L12598,7/25/2020,2020-7,207,Waxing,1,29.72222222,30.50361337,36.2234,-112.4556,119,RB,Aisles,1.88,95,82.5,119-Mile Rapid,0.17,0.43,GS,0.83,SiemionG,1.02,0,0,1,0,1,3,0,0,0,2,0,2,0,0,0,0,0,0,0,3,48,0,0,113,0,1,174,121.57,611.76,2.94,736.27,2.94,73.53,76.47,812.75
L12839,7/25/2020,2020-7,207,Waxing,4,29.72222222,30.50361337,36.1798,-111.8137,63,RB,Furnace Flats,1.2,63,87.03937008,60-Mile Rapid,2.9,0.48,MO,1.03,OliverM,1.02,0,0,0,0,8,0,0,2,0,0,0,6,0,0,0,0,0,0,0,29,104,0,0,81,0,1,231,89.43,4.88,0,94.31,32.52,8.94,41.46,135.77
L13022,7/25/2020,2020-7,207,Waxing,31,29.72222222,30.50361337,36.3112,-111.8637,52,RB,Lower Marble,0.4,87,92.56410256,Nankoweap Rapid,0.41,3.55,JP,1.03,PettyJ,1.03,0,0,0,0,0,4,0,0,0,0,0,9,4,0,0,3,0,0,0,91,8,0,0,92,0,1,212,146.6,584.47,0,731.07,16.5,31.07,47.57,778.64
L13093,7/25/2020,2020-7,207,Waxing,22,29.72222222,30.50361337,36.1079,-112.2247,96,LB,Upper Granite Gorge,0.6,82,58.93838863,Boucher Rapid,0.62,0.43,KC,0.97,ChapmanK,0.95,0,0,0,0,0,5,0,0,0,1,0,4,0,0,0,0,0,0,0,11,45,0,0,134,0,1,201,103.16,416.84,1.05,521.05,7.37,185.26,192.63,713.68
L12840,7/26/2020,2020-7,208,Waxing,13,31.94444444,30.50361337,36.101,-112.0836,88,LB,Upper Granite Gorge,0.6,51,58.93838863,Bright Angel Rapid,0.46,1.06,MO,0.97,OliverM,0.98,0,0,0,0,0,36,0,0,0,0,0,8,0,0,0,0,0,0,0,9,84,0,0,38,0,2,177,1491.84,546.94,1.02,2039.8,9.18,279.59,288.78,2328.57
L13023,7/26/2020,2020-7,208,Waxing,-3,31.94444444,30.50361337,36.0666,-111.889,75,RB,Furnace Flats,10.1,71,87.03937008,Nevills Rapid,1.19,1.09,JP,0.97,PettyJ,1.02,0,0,0,0,0,57,0,0,0,0,0,0,0,1,0,1,0,0,0,22,41,0,0,90,0,0,212,173.53,3321.57,0.98,3496.08,4.9,26.47,31.37,3527.45
L13094,7/26/2020,2020-7,208,Waxing,11,31.94444444,30.50361337,36.2236,-112.4556,119,RB,Aisles,1.9,95,82.5,119-Mile Rapid,0.15,0.43,KC,0.97,ChapmanK,0.98,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,34,43,0,0,102,0,1,184,80.61,647.96,2.04,730.61,1.02,219.39,220.41,951.02
L12841,7/27/2020,2020-7,209,Waxing,11,33.05555556,30.50361337,36.1079,-112.2247,96,LB,Upper Granite Gorge,0.6,82,58.93838863,Boucher Rapid,0.62,0.43,MO,1.12,OliverM,1.13,0,0,0,0,0,95,0,0,0,1,0,0,0,0,0,0,0,0,0,16,84,0,0,64,0,0,260,129.2,547.79,0,676.99,5.31,136.28,141.59,818.58
L13024,7/27/2020,2020-7,209,Waxing,26,33.05555556,30.50361337,36.2375,-112.3448,109,RB,Upper Granite Gorge,0.2,51,58.93838863,Shinumo Rapid,0.24,0.19,JP,1.1,PettyJ,1.12,0,0,0,0,0,39,0,1,0,0,0,0,0,0,0,0,0,0,0,20,11,0,0,108,0,0,179,440.18,584.82,9.82,1034.82,17.86,51.79,69.64,1104.46
L13095,7/27/2020,2020-7,209,Waxing,14,33.05555556,30.50361337,36.3911,-112.5206,138,LB,Middle Granite Gorge,0.7,56,67.1037037,137.5-Mile Rapid,0.74,0.8,KC,1.17,ChapmanK,1.15,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,10,38,0,0,88,0,0,147,682.61,2306.96,1.74,2991.3,7.83,93.04,100.87,3092.17
L12465,7/28/2020,2020-7,210,Waxing,18,35.27777778,30.50361337,36.3016,-112.7866,159,RB,Muav Gorge,1.4,48,51.76041667,Havasu Rapid,1.44,0.25,KC,0.98,SiemionG,0.82,0,0,0,0,0,30,0,0,0,0,0,13,0,0,0,0,0,0,0,44,81,0,0,18,0,0,186,273.17,187.8,1.22,462.2,19.51,36.59,56.1,518.29
L12842,7/28/2020,2020-7,210,Waxing,12,35.27777778,30.50361337,36.2236,-112.4556,119,RB,Aisles,1.9,95,82.5,119-Mile Rapid,0.15,0.43,MO,0.98,OliverM,1,0,0,0,0,1,45,0,0,0,1,0,1,0,0,0,0,0,0,0,15,79,0,0,48,0,0,190,390,3407,2,3799,12,135,147,3946
L13025,7/28/2020,2020-7,210,Waxing,9,35.27777778,30.50361337,36.3916,-112.5222,138,LB,Middle Granite Gorge,0.8,43,67.1037037,137.5-Mile Rapid,0.64,0.8,JP,1.02,PettyJ,1.02,1,0,0,0,0,9,0,0,0,0,0,7,0,0,0,0,0,0,0,30,17,0,0,149,0,0,213,94.12,1069.61,1.96,1165.69,16.67,75.49,92.16,1257.84
L13096,7/28/2020,2020-7,210,Waxing,15,35.27777778,30.50361337,36.3016,-112.7866,159,LB,Muav Gorge,1.4,48,51.76041667,Havasu Rapid,1.44,0.25,KC,0.98,ChapmanK,1.05,0,0,0,0,0,30,0,0,0,0,0,13,0,0,0,0,0,0,0,44,81,0,0,18,0,0,186,257.14,739.05,1.9,998.1,28.57,150.48,179.05,1177.14
L13026,7/29/2020,2020-7,211,Waxing,0,33.33333333,30.50361337,36.2577,-112.8937,167,LB,Lower Canyon,9.7,44,72.3196347,National Rapid,0.1,0.39,JP,1.33,PettyJ,1.4,1,0,0,0,0,48,0,0,0,0,0,3,0,0,0,0,0,0,0,32,2,0,0,66,0,0,152,97.86,415,0,512.86,5,103.57,108.57,621.43
L13097,7/29/2020,2020-7,211,Waxing,8,33.33333333,30.50361337,36.1708,-113.1253,183,RB,Lower Canyon,21.8,65,72.3196347,185-Mile Rapid,2.73,1.32,KC,0.92,ChapmanK,1.03,0,0,0,0,0,23,0,0,0,0,0,1,0,0,0,0,0,0,0,22,66,0,0,64,0,0,176,158.25,2391.26,0,2549.51,5.83,9.71,15.53,2565.05
L12467,7/30/2020,2020-7,212,Waxing,6,34.72222222,30.50361337,35.8329,-113.3268,220,RB,Lower Granite Gorge,4,91,78.12676056,Trail Canyon Rapid,0.45,0.44,GS,1.5,SiemionG,1.4,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28,0,0,116,0,0,152,10,47.86,0,57.86,0.71,20,20.71,78.57
L12844,7/30/2020,2020-7,212,Waxing,7,34.72222222,30.50361337,36.3751,-112.65,146,LB,Muav Gorge,1.7,37,51.76041667,144.5-Mile Rapid,0.37,0.26,MO,0.98,OliverM,1.02,0,0,0,0,2,27,0,0,0,0,0,1,0,0,0,0,0,0,0,8,56,0,0,49,0,0,143,34.31,143.14,0,177.45,0,7.84,7.84,185.29
L13027,7/30/2020,2020-7,212,Waxing,30,34.72222222,30.50361337,35.8844,-113.3095,216,RB,Lower Granite Gorge,0.1,64,78.12676056,217-Mile Rapid,1.65,0.28,JP,1,PettyJ,1.02,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,10,0,0,31,14.71,153.92,0,168.63,1.96,12.75,14.71,183.33
L12845,7/31/2020,2020-7,213,Waxing,19,34.72222222,30.50361337,36.3016,-112.7866,159,RB,Muav Gorge,1.4,48,51.76041667,Havasu Rapid,1.44,0.25,MO,1.32,OliverM,1.33,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,0,52,131,0,0,63,0,0,260,5.36,1.79,0,7.14,0,1.79,1.79,8.93
L12846,8/1/2020,2020-8,214,Full,16,35.27777778,32.0821662,36.2277,-113.0372,176,LB,Lower Canyon,19,59,72.3196347,Lava Falls Rapid,3.41,0.4,MO,0.98,OliverM,1,0,0,0,0,0,44,0,0,0,0,0,5,0,0,0,0,0,0,0,32,79,0,0,45,0,1,206,177,1000,0,1177,8,73,81,1258
L12468,8/2/2020,2020-8,215,Full,15,36.11111111,32.0821662,36.0868,-113.3242,199,RB,Lower Canyon,5.3,45,72.3196347,205-Mile Rapid,6.23,0.98,MO,1.1,OliverM,1.13,0,0,0,0,0,36,0,0,0,0,0,12,2,0,0,0,0,0,0,45,140,0,0,48,0,0,283,68.14,1277.88,0,1346.02,3.54,15.04,18.58,1364.6
L12469,8/3/2020,2020-8,216,Full,22,36.11111111,32.0821662,35.8844,-113.3095,216,RB,Lower Granite Gorge,0.1,64,78.12676056,217-Mile Rapid,1.65,0.28,MO,1.03,OliverM,1.02,0,0,0,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,134,101,0,0,11,0,0,257,123.53,476.47,0,600,0.98,23.53,24.51,624.51
L13098,8/3/2020,2020-8,216,Full,4,36.11111111,32.0821662,36.6304,-111.7634,21,RB,Supai,19.8,75,66.50574713,North Canyon Rapid,0.02,0.18,KC,1.02,ChapmanK,1.02,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,11,42,0,0,14,0,0,70,127.45,5.88,0,133.33,5.88,19.61,25.49,158.82
L13099,8/4/2020,2020-8,217,Full,3,33.88888889,32.0821662,36.4049,-111.8782,41,RB,Lower Marble,11.4,77,92.56410256,President Harding,2.88,0.85,KC,1.05,ChapmanK,1.05,0,0,0,0,0,30,0,0,0,0,0,0,1,0,0,0,0,0,0,55,63,0,0,12,0,0,161,17.14,100,0,117.14,0.95,0.95,1.9,119.05
